1923770612.000000,1833450758.000000,56.298000,204.500000
1833450760.000000,1833450758.000000,52.604000,294.700000
1833450762.000000,1833450759.000000,46.553000,294.500000
1833450767.000000,1833450759.000000,57.416000,24.500000
1833450768.000000,1833450760.000000,56.554000,27.500000
1923770617.000000,1833450760.000000,56.621000,204.600000
1833450763.000000,1833450760.000000,44.873000,294.700000
1833450764.000000,1833450761.000000,20.187000,294.900000
1833450769.000000,1833450762.000000,57.788000,23.200000
1833450766.000000,1833450762.000000,50.615000,294.000000
1833450765.000000,1833450763.000000,24.645000,24.900000
1923770623.000000,1833450763.000000,56.900000,204.600000
1833450767.000000,1833450764.000000,49.255000,294.900000
6566729566.000000,1833450764.000000,39.136000,25.300000
3191379842.000000,1833450765.000000,26.376000,25.000000
1833450768.000000,1833450766.000000,48.368000,294.000000
1833450769.000000,1833450767.000000,47.837000,294.900000
6566729524.000000,1833450767.000000,39.968000,24.500000
8339659473.000000,1833450768.000000,42.475000,294.000000
1833450771.000000,1833450769.000000,39.265000,24.700000
8339659470.000000,1833450771.000000,7.840000,27.400000
6566729541.000000,1833450771.000000,26.117000,114.100000
1923770636.000000,1833450772.000000,22.995000,120.900000
1923770638.000000,1833450772.000000,40.564000,307.300000
6566729566.000000,1833450772.000000,48.432000,204.100000
1923770561.000000,8339997453.000000,1.117000,28.900000
6566729571.000000,1923770561.000000,13.151000,202.500000
6566729558.000000,1923770568.000000,8.276000,288.300000
8339997456.000000,1923770568.000000,12.502000,173.900000
1923770579.000000,1923770569.000000,57.957000,24.200000
1923770573.000000,1923770569.000000,52.420000,294.600000
1923770570.000000,6566729558.000000,18.506000,114.500000
1923770571.000000,1923770570.000000,17.555000,294.500000
6566729544.000000,1923770571.000000,31.258000,294.500000
1923770581.000000,1923770573.000000,58.019000,23.200000
1923770577.000000,1923770573.000000,51.002000,294.600000
2411324518.000000,1923770577.000000,59.139000,204.600000
2411324519.000000,1923770577.000000,45.602000,294.600000
1923770585.000000,1923770579.000000,58.347000,24.200000
1923770581.000000,1923770579.000000,53.497000,294.700000
1923770589.000000,1923770581.000000,58.231000,27.700000
2411324519.000000,1923770582.000000,50.652000,114.300000
1923770586.000000,1923770582.000000,35.073000,295.200000
1923770585.000000,1923770584.000000,46.355000,294.500000
1923770591.000000,1923770584.000000,59.564000,24.500000
1923770597.000000,1923770585.000000,59.952000,24.200000
1923770589.000000,1923770585.000000,49.956000,294.500000
1923770598.000000,1923770587.000000,58.238000,24.200000
2411324519.000000,1923770587.000000,57.610000,204.700000
1923770590.000000,1923770587.000000,50.980000,294.900000
6566729523.000000,1923770588.000000,29.410000,115.400000
6566729574.000000,1923770588.000000,26.386000,295.000000
1923770600.000000,1923770588.000000,61.958000,24.500000
1923770602.000000,1923770589.000000,60.467000,22.800000
1923770592.000000,1923770589.000000,50.114000,294.500000
8339659484.000000,1923770590.000000,58.907000,292.600000
7580271722.000000,1923770590.000000,48.981000,26.400000
6566729574.000000,1923770591.000000,22.660000,115.200000
1923770597.000000,1923770591.000000,46.634000,294.900000
1923770604.000000,1923770591.000000,61.336000,24.500000
1923770605.000000,1923770592.000000,60.977000,22.200000
1923770598.000000,1923770592.000000,48.558000,294.500000
8339659481.000000,1923770594.000000,1.819000,39.100000
1923770596.000000,6566729554.000000,11.569000,22.700000
6566729575.000000,1923770596.000000,24.950000,294.400000
8339997452.000000,1923770596.000000,13.861000,216.600000
1923770606.000000,1923770597.000000,60.845000,24.300000
1923770602.000000,1923770597.000000,51.431000,295.000000
7580271734.000000,1923770598.000000,6.681000,24.000000
7580271740.000000,1923770598.000000,39.385000,296.100000
6566729528.000000,1923770600.000000,20.892000,294.400000
6566729575.000000,1923770600.000000,6.318000,114.300000
1923770612.000000,1923770602.000000,60.300000,26.400000
1923770605.000000,1923770602.000000,50.819000,295.000000
1923770606.000000,1923770604.000000,46.825000,294.300000
6566729528.000000,1923770604.000000,28.229000,114.400000
1923770617.000000,1923770605.000000,59.679000,24.600000
2016232936.000000,1923770605.000000,45.334000,295.000000
1923770612.000000,1923770606.000000,49.184000,294.400000
1923770617.000000,1923770612.000000,52.670000,294.400000
1923770623.000000,1923770617.000000,44.922000,294.300000
2016232936.000000,1923770623.000000,59.148000,205.000000
6566729539.000000,1923770636.000000,13.859000,202.700000
1923770640.000000,1923770638.000000,4.147000,319.100000
8340150972.000000,1923770638.000000,27.483000,219.100000
7580271734.000000,2016232936.000000,54.695000,205.300000
2210458169.000000,2210458163.000000,51.363000,294.400000
8339659471.000000,3191379842.000000,1.928000,36.200000
6566729570.000000,6566729515.000000,7.099000,114.700000
6566729523.000000,6566729547.000000,47.789000,23.200000
6566729565.000000,6566729523.000000,27.355000,203.200000
8340150973.000000,6566729524.000000,22.601000,28.500000
6566729566.000000,6566729524.000000,49.872000,115.900000
6566729541.000000,6566729524.000000,21.548000,294.000000
6566729530.000000,8339997460.000000,0.995000,18.300000
6566729561.000000,6566729530.000000,10.182000,203.600000
6566729531.000000,8339997463.000000,0.902000,356.800000
6566729572.000000,6566729531.000000,11.991000,172.000000
6566729538.000000,6566729559.000000,5.040000,22.400000
6566729583.000000,6566729539.000000,18.400000,202.700000
6566729540.000000,6566729571.000000,37.671000,22.500000
6566729559.000000,6566729540.000000,6.462000,202.500000
6566729547.000000,8339997452.000000,1.163000,29.500000
6566729550.000000,6566729581.000000,54.466000,22.700000
6566729570.000000,6566729550.000000,9.448000,202.700000
6566729553.000000,6566729555.000000,23.955000,22.700000
6566729554.000000,6566729553.000000,13.520000,202.700000
6566729555.000000,6566729580.000000,13.160000,22.700000
6566729563.000000,8339997454.000000,0.898000,19.800000
8339997459.000000,6566729563.000000,33.323000,205.200000
6566729564.000000,6566729583.000000,13.160000,22.700000
6566729569.000000,6566729564.000000,12.207000,202.700000
8339997465.000000,6566729565.000000,18.336000,203.200000
6566729581.000000,6566729569.000000,20.884000,202.700000
6566729584.000000,6566729570.000000,16.296000,202.700000
8339997462.000000,6566729572.000000,8.603000,169.200000
6566729577.000000,8339997457.000000,4.072000,23.800000
6566729580.000000,6566729577.000000,13.048000,202.600000
8339659469.000000,6566729578.000000,4.060000,219.400000
6566729582.000000,8339997458.000000,0.997000,42.600000
8339997461.000000,6566729582.000000,10.603000,228.100000
8339997457.000000,6566729584.000000,17.512000,202.400000
8339659476.000000,7580271722.000000,3.209000,31.500000
8339659477.000000,7580271740.000000,3.626000,283.700000
8339659475.000000,8154013995.000000,2.434000,65.100000
8339659476.000000,8154013995.000000,3.119000,228.500000
8339659470.000000,8339659469.000000,3.618000,211.300000
8339659474.000000,8339659471.000000,1.930000,58.400000
8339659473.000000,8339659472.000000,1.929000,103.000000
8339659474.000000,8339659472.000000,1.930000,260.700000
8339659477.000000,8339659475.000000,3.174000,87.000000
8339659482.000000,8339659481.000000,1.814000,59.800000
8339659483.000000,8339659482.000000,1.818000,80.900000
8339659484.000000,8339659483.000000,1.818000,102.000000
8339997453.000000,8339997461.000000,1.116000,41.700000
8339997454.000000,8339997455.000000,0.913000,9.600000
8339997455.000000,8339997456.000000,0.901000,359.500000
8339997458.000000,8339997459.000000,0.994000,30.600000
8339997460.000000,8339997466.000000,0.996000,6.300000
8339997466.000000,8339997462.000000,1.005000,174.700000
8339997463.000000,8339997464.000000,0.899000,8.100000
8339997464.000000,8339997465.000000,0.911000,17.800000
8340150973.000000,8340150972.000000,7.235000,216.200000
